dt_ref,id_cliente,dias_primeira_iteracao_life,dias_ultima_iteracao_life,qtd_iteracoes_life,saldo_atual_life,pontos_acum_life,pontos_neg_life,frequencia_life,pontos_acum_dia_life,qtd_mensagens_life,qtd_resgate_poneis_life,mensagens_dia_life,pct_transacao_dia01_life,pct_transacao_dia02_life,pct_transacao_dia03_life,pct_transacao_dia04_life,pct_transacao_dia05_life,pct_transacao_dia06_life,pct_transacao_dia07_life,pct_transacao_manha_life,pct_transacao_tarde_life,pct_transacao_noite_life,media_dias_recorrencia_life,mediana_dias_recorrencia_life,dias_primeira_iteracao_d7,dias_ultima_iteracao_d7,qtd_iteracoes_d7,saldo_atual_d7,pontos_acum_d7,pontos_neg_d7,frequencia_d7,pontos_acum_dia_d7,qtd_mensagens_d7,qtd_resgate_poneis_d7,mensagens_dia_d7,pct_transacao_dia01_d7,pct_transacao_dia02_d7,pct_transacao_dia03_d7,pct_transacao_dia04_d7,pct_transacao_dia05_d7,pct_transacao_dia06_d7,pct_transacao_dia07_d7,pct_transacao_manha_d7,pct_transacao_tarde_d7,pct_transacao_noite_d7,media_dias_recorrencia_d7,mediana_dias_recorrencia_d7,dias_primeira_iteracao_d14,dias_ultima_iteracao_d14,qtd_iteracoes_d14,saldo_atual_d14,pontos_acum_d14,pontos_neg_d14,frequencia_d14,pontos_acum_dia_d14,qtd_mensagens_d14,qtd_resgate_poneis_d14,mensagens_dia_d14,pct_transacao_dia01_d14,pct_transacao_dia02_d14,pct_transacao_dia03_d14,pct_transacao_dia04_d14,pct_transacao_dia05_d14,pct_transacao_dia06_d14,pct_transacao_dia07_d14,pct_transacao_manha_d14,pct_transacao_tarde_d14,pct_transacao_noite_d14,media_dias_recorrencia_d14,mediana_dias_recorrencia_d14,dias_primeira_iteracao_d28,dias_ultima_iteracao_d28,qtd_iteracoes_d28,saldo_atual_d28,pontos_acum_d28,pontos_neg_d28,frequencia_d28,pontos_acum_dia_d28,qtd_mensagens_d28,qtd_resgate_poneis_d28,mensagens_dia_d28,pct_transacao_dia01_d28,pct_transacao_dia02_d28,pct_transacao_dia03_d28,pct_transacao_dia04_d28,pct_transacao_dia05_d28,pct_transacao_dia06_d28,pct_transacao_dia07_d28,pct_transacao_manha_d28,pct_transacao_tarde_d28,pct_transacao_noite_d28,media_dias_recorrencia_d28,mediana_dias_recorrencia_d28,flag_churn
2024-04-01,210b5708-5c82-4260-93fb-3339c7b2df04,40,4,58,2128,2128,0,26,81.84615384615384,28,1,1.0769230769230769,0.0,0.22413793103448276,0.22413793103448276,0.15517241379310345,0.08620689655172414,0.3103448275862069,0.0,1.0,0.0,0.0,1.44,1.0,7,4,14,210,210,0,4,52.5,10,0,2.5,0.0,0.6428571428571429,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,1.0,1.0,14,4,30,1069,1069,0,9,118.77777777777777,19,1,2.111111111111111,0.0,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.2,0.0,1.0,0.0,0.0,1.25,1.0,28,4,48,1775,1775,0,19,93.42105263157895,25,1,1.3157894736842106,0.0,0.25,0.22916666666666666,0.14583333333333334,0.08333333333333333,0.2916666666666667,0.0,1.0,0.0,0.0,1.3333333333333333,1.0,0
2024-08-19,210b5708-5c82-4260-93fb-3339c7b2df04,180,6,128,6744,6744,0,74,91.13513513513513,44,5,0.5945945945945946,0.0,0.1953125,0.2421875,0.171875,0.109375,0.28125,0.0,0.9921875,0.0078125,0.0,2.3835616438356166,1.0,7,6,2,100,100,0,2,50.0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12,6,3,150,150,0,3,50.0,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,21,6,7,800,800,0,6,133.33333333333334,0,1,0.0,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1
2024-05-27,210b5708-5c82-4260-93fb-3339c7b2df04,96,3,110,5394,5394,0,57,94.63157894736842,44,4,0.7719298245614035,0.0,0.17272727272727273,0.23636363636363636,0.15454545454545454,0.11818181818181818,0.3181818181818182,0.0,1.0,0.0,0.0,1.6607142857142858,1.0,7,3,8,851,851,0,5,170.2,1,1,0.2,0.0,0.125,0.375,0.125,0.125,0.25,0.0,1.0,0.0,0.0,1.0,1.0,14,3,11,1001,1001,0,8,125.125,1,1,0.125,0.0,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,1.0,0.0,0.0,1.5714285714285714,1.0,25,3,17,1301,1301,0,14,92.92857142857143,1,1,0.07142857142857142,0.0,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.0,1.0,0.0,0.0,1.6923076923076923,1.0,0
2024-07-22,210b5708-5c82-4260-93fb-3339c7b2df04,152,14,121,5944,5944,0,68,87.41176470588235,44,4,0.6470588235294118,0.0,0.19008264462809918,0.23140495867768596,0.1652892561983471,0.11570247933884298,0.2975206611570248,0.0,0.9917355371900827,0.008264462809917356,0.0,2.0597014925373136,1.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14,14,1,50,50,0,1,50.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,27,14,6,300,300,0,6,50.0,0,0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,2.6,3.0,0
2024-04-29,210b5708-5c82-4260-93fb-3339c7b2df04,68,3,93,4093,4093,0,43,95.18604651162791,43,3,1.0,0.0,0.1827956989247312,0.23655913978494625,0.15053763440860216,0.10752688172043011,0.3225806451612903,0.0,1.0,0.0,0.0,1.5476190476190477,1.0,7,3,6,202,202,0,4,50.5,2,0,0.5,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,1.0,0.0,0.0,1.3333333333333333,1.0,14,3,11,902,902,0,8,112.75,2,1,0.25,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.0,1.0,0.0,0.0,1.5714285714285714,1.0,28,3,35,1965,1965,0,17,115.58823529411765,15,2,0.8823529411764706,0.0,0.11428571428571428,0.2571428571428571,0.14285714285714285,0.14285714285714285,0.34285714285714286,0.0,1.0,0.0,0.0,1.5625,1.0,0
2024-05-14,2136814c-8bee-4139-a4de-f17aed825e0d,1,1,2,51,51,0,1,51.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1,1,2,51,51,0,1,51.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1,1,2,51,51,0,1,51.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1,1,2,51,51,0,1,51.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1
2024-10-17,214221af-7582-4068-bc0e-4603b4b0812e,113,7,52,297,297,0,8,37.125,47,0,5.875,0.0,0.34615384615384615,0.17307692307692307,0.1346153846153846,0.34615384615384615,0.0,0.0,0.9807692307692307,0.019230769230769232,0.0,15.142857142857142,14.0,7,7,16,16,16,0,1,16.0,16,0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,null,null,7,7,16,16,16,0,1,16.0,16,0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,null,null,7,7,16,16,16,0,1,16.0,16,0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,null,null,0
2024-07-25,214221af-7582-4068-bc0e-4603b4b0812e,29,10,6,6,6,0,2,3.0,6,0,3.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,19.0,19.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10,10,1,1,1,0,1,1.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,null,null,10,10,1,1,1,0,1,1.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,null,null,0
2024-06-27,214221af-7582-4068-bc0e-4603b4b0812e,1,1,5,5,5,0,1,5.0,5,0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1,1,5,5,5,0,1,5.0,5,0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1,1,5,5,5,0,1,5.0,5,0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1,1,5,5,5,0,1,5.0,5,0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,0
2024-11-14,214221af-7582-4068-bc0e-4603b4b0812e,141,24,56,301,301,0,9,33.44444444444444,51,0,5.666666666666667,0.0,0.39285714285714285,0.16071428571428573,0.125,0.32142857142857145,0.0,0.0,0.9821428571428571,0.017857142857142856,0.0,14.625,12.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24,24,4,4,4,0,1,4.0,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1
2024-08-22,214221af-7582-4068-bc0e-4603b4b0812e,57,14,33,229,229,0,6,38.166666666666664,29,0,4.833333333333333,0.0,0.5454545454545454,0.18181818181818182,0.21212121212121213,0.06060606060606061,0.0,0.0,0.9696969696969697,0.030303030303030304,0.0,8.6,8.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14,14,2,51,51,0,1,51.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,null,null,24,14,27,223,223,0,4,55.75,23,0,5.75,0.0,0.6296296296296297,0.2222222222222222,0.07407407407407407,0.07407407407407407,0.0,0.0,1.0,0.0,0.0,3.3333333333333335,1.0,0
2024-09-19,214221af-7582-4068-bc0e-4603b4b0812e,85,16,36,281,281,0,7,40.142857142857146,31,0,4.428571428571429,0.0,0.5,0.25,0.19444444444444445,0.05555555555555555,0.0,0.0,0.9722222222222222,0.027777777777777776,0.0,11.5,11.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16,16,3,52,52,0,1,52.0,2,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,0
2024-04-16,218f5890-532a-4992-a51e-c3dfa8581622,1,1,3,52,52,0,1,52.0,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,null,1,1,3,52,52,0,1,52.0,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,null,1,1,3,52,52,0,1,52.0,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,null,1,1,3,52,52,0,1,52.0,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,null,0
2024-05-14,218f5890-532a-4992-a51e-c3dfa8581622,29,28,7,56,56,0,2,28.0,6,0,3.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28,28,4,4,4,0,1,4.0,4,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,null,1
2024-08-19,21943df7-272e-46ef-aeb7-933a6637bfd5,203,19,51,1628,1628,0,26,62.61538461538461,28,1,1.0769230769230769,0.0,0.27450980392156865,0.0392156862745098,0.39215686274509803,0.19607843137254902,0.09803921568627451,0.0,0.9607843137254902,0.0,0.0,7.36,3.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19,19,1,50,50,0,1,50.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,0
2024-11-11,21943df7-272e-46ef-aeb7-933a6637bfd5,287,11,62,1884,1884,0,32,58.875,32,1,1.0,0.0,0.3064516129032258,0.03225806451612903,0.3870967741935484,0.1935483870967742,0.08064516129032258,0.0,0.967741935483871,0.0,0.0,8.903225806451612,3.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12,11,4,102,102,0,2,51.0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12,11,4,102,102,0,2,51.0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
2024-09-16,21943df7-272e-46ef-aeb7-933a6637bfd5,231,14,58,1782,1782,0,30,59.4,32,1,1.0666666666666667,0.0,0.3275862068965517,0.034482758620689655,0.3793103448275862,0.1724137931034483,0.08620689655172414,0.0,0.9655172413793104,0.0,0.0,7.482758620689655,3.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14,14,2,51,51,0,1,51.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,28,14,7,154,154,0,4,38.5,4,0,1.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,4.666666666666667,5.0,1
2024-05-27,21943df7-272e-46ef-aeb7-933a6637bfd5,119,11,47,1477,1477,0,23,64.21739130434783,27,1,1.173913043478261,0.0,0.2978723404255319,0.0425531914893617,0.40425531914893614,0.2127659574468085,0.0425531914893617,0.0,0.9787234042553191,0.0,0.0,4.909090909090909,2.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11,11,1,1,1,0,1,1.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,null,null,11,11,1,1,1,0,1,1.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,null,null,1
2024-07-22,21943df7-272e-46ef-aeb7-933a6637bfd5,175,17,50,1578,1578,0,25,63.12,28,1,1.12,0.0,0.28,0.04,0.38,0.2,0.1,0.0,0.96,0.0,0.0,6.583333333333333,2.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24,17,3,101,101,0,2,50.5,1,0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,7.0,7.0,0
2024-04-29,21943df7-272e-46ef-aeb7-933a6637bfd5,91,12,46,1476,1476,0,22,67.0909090909091,26,1,1.1818181818181819,0.0,0.30434782608695654,0.043478260869565216,0.41304347826086957,0.1956521739130435,0.043478260869565216,0.0,0.9782608695652174,0.0,0.0,3.761904761904762,2.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12,12,1,1,1,0,1,1.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,21,12,4,4,4,0,2,2.0,4,0,2.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,0
2024-04-01,21943df7-272e-46ef-aeb7-933a6637bfd5,63,7,42,1472,1472,0,20,73.6,22,1,1.1,0.0,0.2619047619047619,0.047619047619047616,0.42857142857142855,0.21428571428571427,0.047619047619047616,0.0,0.9761904761904762,0.0,0.0,2.9473684210526314,2.0,7,7,1,50,50,0,1,50.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,7,7,1,50,50,0,1,50.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,28,7,6,300,300,0,6,50.0,0,0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,4.2,2.0,0
2024-04-01,21c51dc0-9eb8-46da-8d4e-8ebfe3e84a05,10,10,4,53,53,0,1,53.0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10,10,4,53,53,0,1,53.0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,null,null,10,10,4,53,53,0,1,53.0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,null,null,1
2024-04-01,21c630c4-3099-4a7b-8f8a-4579c1abdca7,56,4,31,864,864,0,17,50.8235294117647,14,0,0.8235294117647058,0.0,0.16129032258064516,0.22580645161290322,0.25806451612903225,0.16129032258064516,0.1935483870967742,0.0,0.9354838709677419,0.0,0.0,3.25,2.0,6,4,3,101,101,0,2,50.5,1,0,0.5,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,2.0,2.0,14,4,7,252,252,0,5,50.4,2,0,0.4,0.0,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,2.5,2.0,26,4,11,354,354,0,7,50.57142857142857,4,0,0.5714285714285714,0.0,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.0,0.0,0.9090909090909091,0.0,0.0,3.6666666666666665,3.5,0
2024-05-27,21c630c4-3099-4a7b-8f8a-4579c1abdca7,112,5,69,1686,1686,0,33,51.09090909090909,36,0,1.0909090909090908,0.0,0.15942028985507245,0.15942028985507245,0.15942028985507245,0.13043478260869565,0.391304347826087,0.0,0.9710144927536232,0.0,0.0,3.34375,2.0,7,5,2,100,100,0,2,50.0,0,0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,14,5,8,302,302,0,6,50.333333333333336,2,0,0.3333333333333333,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0,0.0,1.8,1.0,28,5,10,402,402,0,8,50.25,2,0,0.25,0.0,0.3,0.3,0.2,0.2,0.0,0.0,1.0,0.0,0.0,3.2857142857142856,2.0,0
2024-06-24,21c630c4-3099-4a7b-8f8a-4579c1abdca7,140,13,73,1837,1837,0,36,51.02777777777778,37,0,1.0277777777777777,0.0,0.1780821917808219,0.1780821917808219,0.1506849315068493,0.1232876712328767,0.3698630136986301,0.0,0.9726027397260274,0.0,0.0,3.6285714285714286,3.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13,13,1,50,50,0,1,50.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,27,13,4,151,151,0,3,50.333333333333336,1,0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,1
2024-04-29,21c630c4-3099-4a7b-8f8a-4579c1abdca7,84,7,59,1284,1284,0,25,51.36,34,0,1.36,0.0,0.13559322033898305,0.13559322033898305,0.15254237288135594,0.11864406779661017,0.4576271186440678,0.0,0.9661016949152542,0.0,0.0,3.2083333333333335,2.0,7,7,1,50,50,0,1,50.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,14,7,4,200,200,0,4,50.0,0,0,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.0,1.0,0.0,0.0,2.3333333333333335,2.0,28,7,28,420,420,0,8,52.5,20,0,2.5,0.0,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.75,0.0,1.0,0.0,0.0,3.0,2.0,0
2024-04-20,220b8a99-7c0c-4543-8840-84a1b7b0ff34,1,1,2,51,51,0,1,51.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,null,null,1,1,2,51,51,0,1,51.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,null,null,1,1,2,51,51,0,1,51.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,null,null,1,1,2,51,51,0,1,51.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,null,null,1
2024-06-26,222cc2c8-2f31-4b84-9452-60fffa8ee8f1,1,1,3,3,3,0,1,3.0,3,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1,1,3,3,3,0,1,3.0,3,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1,1,3,3,3,0,1,3.0,3,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1,1,3,3,3,0,1,3.0,3,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1
2024-07-30,222ea65b-7cda-4966-83e4-d216ffd869af,113,7,484,3396,3396,0,40,84.9,446,2,11.15,0.0,0.17148760330578514,0.1487603305785124,0.19008264462809918,0.11776859504132231,0.3119834710743802,0.05991735537190083,0.8016528925619835,0.047520661157024795,0.0,2.717948717948718,1.0,7,7,4,53,53,0,1,53.0,3,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,7,7,4,53,53,0,1,53.0,3,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,7,7,4,53,53,0,1,53.0,3,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,0
2024-07-02,222ea65b-7cda-4966-83e4-d216ffd869af,85,4,480,3343,3343,0,39,85.71794871794872,443,2,11.35897435897436,0.0,0.17291666666666666,0.14166666666666666,0.19166666666666668,0.11875,0.3145833333333333,0.06041666666666667,0.8,0.04791666666666667,0.0,2.1315789473684212,1.0,7,4,10,207,207,0,4,51.75,7,0,1.75,0.0,0.0,0.2,0.6,0.1,0.1,0.0,0.9,0.0,0.0,1.0,1.0,14,4,33,1424,1424,0,9,158.22222222222223,24,2,2.6666666666666665,0.0,0.12121212121212122,0.09090909090909091,0.3939393939393939,0.15151515151515152,0.24242424242424243,0.0,0.9696969696969697,0.0,0.0,1.25,1.0,27,4,71,1658,1658,0,15,110.53333333333333,58,2,3.8666666666666667,0.0,0.11267605633802817,0.056338028169014086,0.352112676056338,0.15492957746478872,0.323943661971831,0.0,0.9436619718309859,0.04225352112676056,0.0,1.6428571428571428,1.0,0
2024-04-09,222ea65b-7cda-4966-83e4-d216ffd869af,1,1,23,72,72,0,1,72.0,22,0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1,1,23,72,72,0,1,72.0,22,0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1,1,23,72,72,0,1,72.0,22,0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1,1,23,72,72,0,1,72.0,22,0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,0
2024-09-24,222ea65b-7cda-4966-83e4-d216ffd869af,169,5,501,3413,3413,0,42,81.26190476190476,463,2,11.023809523809524,0.0,0.16766467065868262,0.1437125748502994,0.18363273453093812,0.14570858283433133,0.3013972055888224,0.05788423153692615,0.8083832335329342,0.04590818363273453,0.0,4.0,1.0,5,5,16,16,16,0,1,16.0,16,0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,null,null,5,5,16,16,16,0,1,16.0,16,0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,null,null,5,5,16,16,16,0,1,16.0,16,0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,null,null,0
2024-10-22,222ea65b-7cda-4966-83e4-d216ffd869af,197,28,502,3414,3414,0,43,79.3953488372093,464,2,10.790697674418604,0.0,0.16733067729083664,0.1454183266932271,0.18326693227091634,0.1454183266932271,0.300796812749004,0.05776892430278884,0.8087649402390438,0.045816733067729085,0.0,4.023809523809524,1.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28,28,1,1,1,0,1,1.0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,1
2024-08-27,222ea65b-7cda-4966-83e4-d216ffd869af,141,22,485,3397,3397,0,41,82.85365853658537,447,2,10.902439024390244,0.0,0.1731958762886598,0.14845360824742268,0.18969072164948453,0.11752577319587629,0.311340206185567,0.05979381443298969,0.8020618556701031,0.04742268041237113,0.0,2.975,1.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22,22,1,1,1,0,1,1.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,null,null,0
2024-05-07,222ea65b-7cda-4966-83e4-d216ffd869af,29,4,317,1102,1102,0,16,68.875,302,0,18.875,0.0,0.11356466876971609,0.1640378548895899,0.17034700315457413,0.10094637223974763,0.35962145110410093,0.0914826498422713,0.7129337539432177,0.05993690851735016,0.0,1.6666666666666667,1.0,4,4,2,2,2,0,1,2.0,2,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,null,null,14,4,46,242,242,0,5,48.4,42,0,8.4,0.0,0.0,0.043478260869565216,0.0,0.3695652173913043,0.15217391304347827,0.43478260869565216,0.5869565217391305,0.41304347826086957,0.0,2.5,1.5,28,4,294,1030,1030,0,15,68.66666666666667,280,0,18.666666666666668,0.0,0.04421768707482993,0.17687074829931973,0.1836734693877551,0.10884353741496598,0.3877551020408163,0.09863945578231292,0.6904761904761905,0.06462585034013606,0.0,1.7142857142857142,1.0,0
